jxlscore (83 classes; 10 packages; 330 deps)

Cycle #0: jxlscore
I; MQ:  5,1575; MV:   35; DT:   36; SOL: [0 10 9 0 0 0 0 8 1 2 7 2 2 0 0 2 0 2 3 3 3 3 3 3 2 3 6 3 3 6 9 4 0 8 5 5 5 6 10 7 6 8 6 6 10 6 7 10 10 10 6 6 6 1 7 7 7 7 8 7 1 7 4 2 8 8 6 8 8 8 8 10 8 4 8 0 0 4 6 6 2 9 9]
I; MQ:  5,2544; MV:   35; DT:   41; SOL: [0 11 9 0 0 0 0 8 1 2 7 2 2 0 0 2 0 2 3 3 3 3 3 3 2 3 6 3 3 6 9 4 0 8 5 5 5 6 10 7 6 11 6 6 10 6 7 11 10 10 6 6 6 1 7 7 7 7 8 7 1 7 4 2 8 8 6 8 8 8 8 11 8 4 8 0 0 4 6 6 11 9 9]
I; MQ:  5,2969; MV:   36; DT:   45; SOL: [0 11 9 0 0 0 0 11 1 2 7 2 2 0 0 2 0 2 3 3 3 3 3 3 2 3 6 3 3 6 9 4 0 8 5 5 5 6 10 7 6 11 6 6 10 6 7 11 10 10 6 6 6 1 7 7 7 7 11 7 1 7 4 2 8 11 6 8 8 8 8 11 8 11 8 0 0 4 6 6 2 9 9]
I; MQ:  5,6730; MV:   38; DT:   49; SOL: [0 11 9 0 0 0 0 11 1 2 7 2 2 0 0 7 0 2 3 3 3 3 3 3 2 2 6 3 3 6 9 4 0 8 5 5 5 6 10 11 6 11 6 6 10 6 7 11 10 10 6 6 6 1 7 7 7 7 11 7 1 7 4 2 8 11 6 8 8 8 8 2 8 4 8 0 0 4 6 6 2 9 9]
I; MQ:  5,7416; MV:   39; DT:   52; SOL: [0 8 9 0 0 0 0 11 1 2 7 2 2 0 0 7 0 2 3 3 3 3 3 3 2 2 6 3 3 6 9 4 0 8 5 5 5 6 10 11 6 11 6 6 11 10 7 11 10 10 6 6 6 1 7 7 7 7 11 7 1 7 4 2 8 8 6 8 8 9 8 2 8 4 8 0 0 4 6 6 2 9 9]
I; MQ:  5,7903; MV:   42; DT:   55; SOL: [0 8 9 0 0 0 0 11 1 2 7 2 2 0 0 7 0 2 3 3 3 3 3 3 2 2 6 3 3 6 9 4 0 8 5 5 5 6 10 11 6 11 6 6 11 10 7 11 10 10 6 6 6 1 7 7 7 7 11 7 1 7 4 2 8 9 6 9 9 9 8 2 8 4 8 0 0 4 6 6 2 9 9]

Cycle #1: jxlscore
S; MQ:  3,0152; MV:    0; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9]
C; MQ:  5,0284; MV:   27; DT:    0; SOL: [0 8 7 0 0 0 0 1 1 2 7 2 2 0 0 2 0 2 3 3 3 3 3 3 8 1 1 3 3 1 1 4 4 4 5 5 5 6 6 7 9 1 6 9 6 6 7 6 6 6 6 6 6 6 7 7 7 7 6 7 6 7 8 1 8 8 1 8 8 8 8 8 8 8 8 0 4 2 9 9 1 7 8]
I; MQ:  3,5255; MV:    5; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 1 3 3 3 3 3 3 1 4 4 5 5 5 6 6 6 6 6 6 6 6 6 7 6 6 6 6 6 6 7 7 7 7 7 0 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 4 9 9 9 9 9 9]
I; MQ:  3,7049; MV:    6; DT:    3; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 8 3 3 3 3 3 3 8 0 3 3 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 6 6 6 7 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 4 9 9 9 9 9 9]
I; MQ:  3,9701; MV:   10; DT:    4; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 8 3 3 3 3 3 3 8 1 0 3 3 6 3 4 4 4 5 5 5 6 6 6 9 6 6 9 6 6 7 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 4 9 9 9 9 9 9]
I; MQ:  4,1461; MV:   11; DT:    7; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 0 2 2 2 2 3 3 3 3 3 3 8 1 1 3 3 1 3 4 4 4 5 5 5 6 6 6 9 6 6 9 6 6 7 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 0 4 9 9 9 9 9 9]
I; MQ:  4,3310; MV:   16; DT:    7; SOL: [0 0 7 0 0 0 0 1 1 2 2 2 2 0 0 2 0 2 3 3 3 3 3 3 8 1 1 3 3 1 3 4 4 4 5 5 5 6 6 6 9 1 6 9 6 6 7 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 0 4 2 9 9 9 9 9]
I; MQ:  4,4366; MV:   21; DT:    7; SOL: [0 6 7 0 0 0 0 1 1 2 2 2 2 0 0 2 0 2 3 3 3 3 3 3 8 1 1 3 3 1 3 4 4 4 5 5 5 6 6 7 9 1 6 9 6 6 7 6 6 6 6 6 6 6 7 7 7 7 6 7 6 7 8 8 8 8 8 8 8 8 8 8 8 8 6 0 4 2 9 9 9 9 9]
I; MQ:  4,5137; MV:   22; DT:   10; SOL: [0 8 7 0 0 0 0 1 1 2 2 2 2 0 0 2 0 2 3 3 3 3 3 3 8 8 1 3 3 1 3 4 4 4 5 5 5 6 6 7 9 1 6 9 6 6 7 6 6 6 6 6 6 6 7 7 7 7 6 7 6 7 8 8 8 8 8 8 8 8 8 8 8 8 8 0 4 2 9 9 9 7 8]
I; MQ:  4,8379; MV:   26; DT:   11; SOL: [0 8 7 0 0 0 0 1 1 2 2 2 2 0 0 2 0 2 3 3 3 3 3 3 8 1 1 3 3 1 1 4 4 4 5 5 5 6 6 7 9 1 6 9 6 6 7 8 6 6 6 6 6 6 7 7 7 7 6 7 6 7 8 1 8 8 8 8 8 8 8 8 8 8 8 0 4 2 9 9 0 7 8]
I; MQ:  5,0284; MV:   27; DT:   13; SOL: [0 8 7 0 0 0 0 1 1 2 7 2 2 0 0 2 0 2 3 3 3 3 3 3 8 1 1 3 3 1 1 4 4 4 5 5 5 6 6 7 9 1 6 9 6 6 7 6 6 6 6 6 6 6 7 7 7 7 6 7 6 7 8 1 8 8 1 8 8 8 8 8 8 8 8 0 4 2 9 9 1 7 8]

Cycle #2: jxlscore
S; MQ:  3,0152; MV:    0; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9]
C; MQ:  5,3197; MV:   34; DT:    0; SOL: [2 6 9 2 2 0 0 6 1 2 7 2 2 0 7 2 2 2 3 3 3 3 3 3 8 9 9 3 3 9 9 8 0 8 5 5 5 6 6 9 1 6 4 1 6 9 7 6 8 6 6 4 6 7 7 7 7 7 8 7 7 7 8 9 8 8 9 8 8 8 8 9 8 8 8 0 0 2 1 1 9 9 9]
I; MQ:  3,3939; MV:    5; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 7 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 6 6 6 1 6 6 1 6 6 6 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9]
I; MQ:  3,5548; MV:   10; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 7 2 2 2 9 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 8 8 5 5 5 6 6 6 1 6 6 1 6 6 6 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 9 1 1 9 9 9]
I; MQ:  3,6859; MV:   13; DT:    1; SOL: [0 0 0 2 0 0 0 6 1 2 7 2 2 2 2 2 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 4 8 8 5 5 5 6 6 6 1 6 6 1 6 6 6 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 3 8 8 8 8 8 8 8 8 8 8 8 0 8 9 1 1 9 9 9]
I; MQ:  3,9197; MV:   17; DT:    2; SOL: [0 0 0 2 0 0 0 4 1 2 7 2 2 2 2 2 2 8 3 3 3 3 3 3 3 4 3 3 3 3 3 4 8 8 5 5 5 6 6 6 1 6 6 1 6 6 7 6 6 6 6 4 6 7 7 7 7 7 6 7 7 7 8 3 8 8 4 8 8 8 8 8 8 8 8 0 8 9 1 1 9 9 9]
I; MQ:  4,1866; MV:   19; DT:    5; SOL: [0 0 0 2 0 0 0 6 1 2 7 2 2 2 2 2 2 8 3 3 3 3 3 3 3 9 3 3 3 3 3 4 8 8 5 5 5 6 6 6 1 6 4 1 6 6 7 6 6 6 6 4 6 7 7 7 7 7 6 7 7 7 8 3 8 8 9 8 8 8 8 9 8 8 8 0 8 9 1 1 9 9 9]
I; MQ:  4,2168; MV:   21; DT:    8; SOL: [0 0 0 2 0 0 0 6 1 2 7 2 2 2 9 2 2 2 3 3 3 3 3 3 3 9 3 3 3 3 3 4 8 8 5 5 5 6 6 6 1 6 4 1 6 6 7 6 6 6 6 4 6 7 7 7 7 7 6 7 7 7 8 3 8 8 9 8 8 8 8 9 8 8 8 9 0 9 1 1 9 0 9]
I; MQ:  4,3831; MV:   23; DT:   10; SOL: [0 0 0 2 0 0 0 6 1 2 7 2 2 0 9 2 2 2 3 3 3 3 3 3 0 9 3 3 3 3 3 4 0 8 5 5 5 6 6 6 1 6 4 1 6 6 7 6 6 6 6 4 6 7 7 7 7 7 6 7 7 7 8 8 8 8 9 8 8 0 8 9 8 8 8 9 0 9 1 1 9 0 9]
I; MQ:  4,4901; MV:   22; DT:   14; SOL: [0 6 0 2 0 0 0 6 1 2 7 2 2 0 9 2 2 2 3 3 3 3 3 3 8 9 3 3 3 3 3 4 0 8 5 5 5 6 6 6 1 6 4 1 6 6 7 6 6 6 6 4 6 7 7 7 7 7 6 7 7 7 8 8 8 8 9 8 8 8 8 9 8 8 8 0 0 9 1 1 9 9 9]
I; MQ:  4,5540; MV:   26; DT:   15; SOL: [0 6 0 2 0 0 0 6 1 2 7 2 2 0 9 2 2 2 3 3 3 3 3 3 8 9 3 3 3 3 3 4 0 8 5 5 5 6 6 9 1 6 4 1 6 9 7 6 8 6 6 4 6 7 7 7 7 7 8 7 7 7 8 8 8 8 9 8 8 8 8 9 8 8 8 0 0 2 1 1 9 9 9]
I; MQ:  4,8427; MV:   30; DT:   17; SOL: [0 6 0 2 2 0 0 6 1 2 7 2 2 0 0 2 2 2 3 3 3 3 3 3 8 9 9 3 3 3 3 0 0 8 5 5 5 6 6 9 1 6 4 1 6 9 7 6 8 6 6 4 6 7 7 7 7 7 8 7 7 7 8 9 8 8 9 8 8 8 8 9 8 8 8 0 0 2 1 1 9 9 9]
I; MQ:  4,9886; MV:   33; DT:   19; SOL: [2 6 9 2 2 0 0 6 1 2 7 2 2 0 9 2 2 2 3 3 3 3 3 3 8 9 9 3 3 0 3 8 0 8 5 5 5 6 6 9 1 6 4 1 6 9 7 6 8 6 6 4 6 7 7 7 7 7 8 7 7 7 8 9 8 8 9 8 8 8 8 9 8 8 8 0 0 2 1 1 9 9 9]
I; MQ:  5,3197; MV:   34; DT:   21; SOL: [2 6 9 2 2 0 0 6 1 2 7 2 2 0 7 2 2 2 3 3 3 3 3 3 8 9 9 3 3 9 9 8 0 8 5 5 5 6 6 9 1 6 4 1 6 9 7 6 8 6 6 4 6 7 7 7 7 7 8 7 7 7 8 9 8 8 9 8 8 8 8 9 8 8 8 0 0 2 1 1 9 9 9]

Cycle #3: jxlscore
S; MQ:  3,0152; MV:    0; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9]
C; MQ:  5,6566; MV:   38; DT:    0; SOL: [0 10 8 2 0 0 0 10 1 2 7 2 2 2 2 2 2 1 3 3 3 3 3 3 8 8 9 3 3 9 8 4 4 4 5 5 5 6 10 10 9 10 6 9 10 10 7 10 1 10 6 6 6 7 7 7 7 7 1 7 7 7 1 8 1 1 9 8 8 8 1 10 1 1 1 0 4 2 9 9 8 8 8]
I; MQ:  3,2959; MV:    5; DT:    0; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 6 1 6 6 6 6 6 6 6 6 7 7 7 7 6 6 0 7 7 8 8 4 8 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9]
I; MQ:  3,4699; MV:    8; DT:    2; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 5 5 5 6 6 6 9 6 6 6 1 6 7 6 6 6 6 6 6 7 7 7 7 0 6 6 7 7 8 8 4 8 8 8 8 8 8 8 8 8 6 8 8 9 9 9 9 9 9]
I; MQ:  3,6226; MV:    9; DT:    4; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 8 4 4 5 5 5 6 6 6 9 6 6 6 1 6 7 6 6 6 6 6 6 7 7 7 7 7 6 7 7 7 8 3 4 8 8 8 8 8 8 8 8 8 6 8 8 2 9 9 9 9 9]
I; MQ:  3,6736; MV:   11; DT:    6; SOL: [0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 9 3 3 3 3 3 8 4 4 5 5 5 6 6 9 9 1 6 6 1 6 7 6 6 6 6 6 6 7 7 7 7 7 1 7 7 7 8 3 4 8 8 8 8 8 8 8 8 8 8 8 8 2 9 9 9 9 9]
